id,comment,label
366,"Hariyata baluwoth oya ge post eka wikarayak wage ne, me wage wada nawaththapan.",toxic
367,me video eka balala comment karana eka nam gon athal karaya ne comment karanna kalin hithapan.,toxic
368,oya nam loku talk karana moda ne lajja nadda.,toxic
369,Mokakda me umbala ge wadak nathi wada? danawada mokakda kiyala.,toxic
370,"Ane me wage wada karana aya, hariyata therumak nathi me wage wada nawaththapan.",toxic
371,"me video eka balala comment karana eka, meka nam mole nathi level ekak. comment karanna kalin hithapan.",toxic
372,Mokakda me oya ge reply eka ge gon harakek wada? ban.,toxic
373,"Ane manda me video eka balala comment karana eka, hitha nathi wage behave wenne ai? poddak mole pawichchi karapan.",toxic
374,"oya, meka nam mole kalpana nathi level ekak. kiyala therenneth ne.",toxic
375,"me comment eka danapu eka, meka nam gon harakek level ekak. machan.",toxic
376,oya ge kathawa ge me wage pissu wage comment dakkama epa wenawa.,toxic
377,mehema wada karana eka pissu wage poddak mole pawichchi karapan.,toxic
378,uba nam hitha nathi ne kiyala therenneth ne.,toxic
379,"Hariyata baluwoth oya wage kenek moda wage ne, poddak mole pawichchi karapan.",toxic
380,"oya ge wada hariyata wada nodanna wage wada karanawa, ne.",toxic
381,"uba hariyata gon athal karaya wage wada karanawa, kiyala therenneth ne.",toxic
382,"Ane manda me video eka balala comment karana eka, awajathaka wage wage behave wenne ai? hariyata wada karapan.",toxic
383,oya wage kenek mehema karanne loku talk karana moda nisa da? machan.,toxic
384,"Hariyata baluwoth oya ge wada moda yakku wage wage ne, ban.",toxic
385,"oya ge post eka hariyata hariyata therumak nathi wage wada karanawa, hariyata behave karapan.",toxic
386,oya ge kathawa ahuwama moda kiyala hithenawa.,toxic
387,"Hariyata baluwoth me comment eka danapu eka loku talk karana moda wage ne, poddak mole pawichchi karapan.",toxic
388,Mokakda me uba ge gon wada? me wage wada nawaththapan.,toxic
389,Me wage loku talk karana moda athal danne nathuwa tikak hithapan me video eka balala comment karana eka.,toxic
390,Me wage pissu wage athal danne nathuwa tikak hithapan me video eka balala comment karana eka.,toxic
391,"Hariyata baluwoth mehema wada karana eka awajathaka wage wage ne, kiyala therenneth ne.",toxic
392,"uba hariyata wal buruwa wage wada karanawa, meka dakka gaman hina yanawa.",toxic
393,"oya wage kenek, meka nam hitha nathi level ekak. hariyata behave karapan.",toxic
394,oya ge post eka ge me wage chater comment dakkama epa wenawa.,toxic
395,me video eka balala comment karana eka ge me wage mole nathi comment dakkama epa wenawa.,toxic
396,uba gon ban.,toxic
397,"Ane manda oya ge idea eka, hariyata therumak nathi wage behave wenne ai? ban.",toxic
398,Me wage mole nathi athal danne nathuwa tikak hithapan uba.,toxic
399,"Hariyata baluwoth oya wage kenek awajathaka wage wage ne, ne.",toxic
400,oya nam gon athal karaya ne kata wahagena inna.,toxic
401,uba mehema karanne weda bari nisa da? machan.,toxic
402,mehema wada karana eka mehema karanne kata witharai wada nisa da? machan.,toxic
403,"oya ge idea eka, meka nam awajathaka wage level ekak. hariyata behave karapan.",toxic
404,me wage wada karana aya mehema karanne hitha nathi nisa da? ne.,toxic
405,"Ane manda mehema wada karana eka, moda yakku wage wage behave wenne ai? oya wage aya nisa thamai mehema wenne.",toxic
406,"Hariyata baluwoth me wage wada karana aya mole nathi wage ne, meka dakka gaman hina yanawa.",toxic
407,"oya ge reply eka, meka nam weda bari level ekak. boruwata katha karanne.",toxic
408,me comment eka danapu eka pissu wage kiyala therenneth ne.,toxic
409,me video eka balala comment karana eka ge me wage loku talk karana moda comment dakkama epa wenawa.,toxic
410,"Hariyata baluwoth oya kata witharai wada wage ne, ban.",toxic
411,"me wage wada karana aya hariyata mole nathi wage wada karanawa, kiyala therenneth ne.",toxic
412,Mokakda me uba ge loku talk karana moda wada? ane.,toxic
413,"umbala, meka nam gon level ekak. ban.",toxic
414,oya ge reply eka ge me wage wadak nathi comment dakkama epa wenawa.,toxic
415,"Ane manda oya ge post eka, weda bari wage behave wenne ai? me wage wada nawaththapan.",toxic
416,"me video eka balala comment karana eka hariyata wada nodanna wage wada karanawa, meka nam athi.",toxic
417,oya ge wada wadak nathi poddak mole pawichchi karapan.,toxic
418,Mokakda me oya ge wada ge mole kalpana nathi wada? ne.,toxic
419,"Ane me wage wada karana aya, gon athal karaya boruwata katha karanne.",toxic
420,"Ane me comment eka danapu eka, chater ne.",toxic
421,"Hariyata baluwoth uba pissu wage wage ne, poddak mole pawichchi karapan.",toxic
422,Mokakda me oya ge pissu wage wada? kiyala therenneth ne.,toxic
423,me wage wada karana aya ge me wage gon comment dakkama epa wenawa.,toxic
424,"umbala, uba nam gon poddak mole pawichchi karapan.",toxic
425,"umbala, uba nam hariyata therumak nathi danawada mokakda kiyala.",toxic
426,oya ge wada ge kathawa ahuwama wadak nathi kiyala hithenawa.,toxic
427,"oya wage kenek, meka nam hitha nathi level ekak. danawada mokakda kiyala.",toxic
428,"Ane manda me video eka balala comment karana eka, gon harakek wage behave wenne ai? hariyata wada karapan.",toxic
429,oya ge wada mehema karanne awajathaka wage nisa da? danawada mokakda kiyala.,toxic
430,"oya ge wada, uba nam weda bari meka nam athi.",toxic
431,Me wage gon athal karaya athal danne nathuwa tikak hithapan oya wage kenek.,toxic
432,"Ane manda mehema wada karana eka, wadak nathi wage behave wenne ai? boruwata katha karanne.",toxic
433,"Ane manda oya, awajathaka wage wage behave wenne ai? hariyata wada karapan.",toxic
434,"Ane manda uba, mole nathi wage behave wenne ai? ban.",toxic
435,"Ane oya ge kathawa, awajathaka wage ane.",toxic
436,"Hariyata baluwoth me video eka balala comment karana eka boru karaya wage ne, oya wage aya nisa thamai mehema wenne.",toxic
437,me comment eka danapu eka nam weda bari ne meka nam athi.,toxic
438,"Ane oya ge idea eka, awajathaka wage kiyala therenneth ne.",toxic
439,oya ge kathawa ge me wage mole nathi comment dakkama epa wenawa.,toxic
440,"Ane manda me video eka balala comment karana eka, boru karaya wage behave wenne ai? poddak mole pawichchi karapan.",toxic
441,"oya ge wada hariyata awajathaka wage wage wada karanawa, thamuse.",toxic
442,"oya wage kenek, meka nam awajathaka wage level ekak. ne.",toxic
443,"Ane me wage wada karana aya, mole nathi ane.",toxic
444,"mehema wada karana eka, uba nam gon athal karaya boruwata katha karanne.",toxic
445,oya ta kiyanna one chater wage wada nawaththanna kiyala.,toxic
446,Oya ge post eka nam awajathaka wage poddak mole pawichchi karapan.,toxic
447,mehema wada karana eka nam wal buruwa ne me wage wada nawaththapan.,toxic
448,mehema wada karana eka mehema karanne weda bari nisa da? tikak igena ganin.,toxic
449,oya ge me wage mole nathi comment dakkama epa wenawa.,toxic
450,oya ge wada mehema karanne kata witharai wada nisa da? ane.,toxic
451,oya nam awajathaka wage ne thamuse.,toxic
452,"Ane oya wage kenek, moda yakku wage kiyala therenneth ne.",toxic
453,"oya, uba nam moda yakku wage poddak mole pawichchi karapan.",toxic
454,Oya ge post eka nam hariyata therumak nathi boruwata katha karanne.,toxic
455,oya ge wada mehema karanne wada nodanna nisa da? danawada mokakda kiyala.,toxic
456,uba ge me wage wada nodanna comment dakkama epa wenawa.,toxic
457,"Ane manda oya ge reply eka, awajathaka wage wage behave wenne ai? ane.",toxic
458,me video eka balala comment karana eka pissu wage boruwata katha karanne.,toxic
459,oya ge post eka nam moda ne machan.,toxic
460,oya ge wada nam gon ne lajja nadda.,toxic
461,"oya ge wada hariyata kata witharai wada wage wada karanawa, hariyata.",toxic
462,oya ge wada moda yakku wage ban.,toxic
463,"oya hariyata gon harakek wage wada karanawa, kata wahagena inna.",toxic
464,oya ge post eka wadak nathi kiyala therenneth ne.,toxic
465,me wage wada karana aya loku talk karana moda meka nam athi.,toxic
466,"Ane mehema wada karana eka, pissu wage kiyala therenneth ne.",toxic
467,"oya wage kenek, meka nam wikarayak level ekak. hariyata wada karapan.",toxic
468,uba hariyata therumak nathi danawada mokakda kiyala.,toxic
469,"Ane manda me wage wada karana aya, mole kalpana nathi wage behave wenne ai? ane.",toxic
470,Me wage wadak nathi athal danne nathuwa tikak hithapan oya ge post eka.,toxic
471,"mehema wada karana eka hariyata awajathaka wage wage wada karanawa, me wage wada nawaththapan.",toxic
472,Oya ge post eka nam pissu wage hariyata behave karapan.,toxic
473,oya ge reply eka ta kiyanna one hariyata therumak nathi wage wada nawaththanna kiyala.,toxic
474,"oya ge kathawa hariyata moda yakku wage wage wada karanawa, boruwata katha karanne.",toxic
475,uba ge kathawa ahuwama mole nathi kiyala hithenawa.,toxic
476,"Hariyata baluwoth oya wage kenek pissu wage wage ne, danawada mokakda kiyala.",toxic
477,me wage wada karana aya mehema karanne hariyata therumak nathi nisa da? hariyata.,toxic
478,"Ane me video eka balala comment karana eka, weda bari kiyala therenneth ne.",toxic
479,"Ane manda mehema wada karana eka, hitha nathi wage behave wenne ai? tikak igena ganin.",toxic
480,"Ane umbala, hariyata therumak nathi hariyata behave karapan.",toxic
481,"Ane oya ge idea eka, loku talk karana moda comment karanna kalin hithapan.",toxic
482,Mokakda me me wage wada karana aya ge awajathaka wage wada? kiyala therenneth ne.,toxic
483,me video eka balala comment karana eka ge me wage hariyata therumak nathi comment dakkama epa wenawa.,toxic
484,"uba, meka nam kata witharai wada level ekak. kiyala therenneth ne.",toxic
485,Mokakda me oya wage kenek ge boru karaya wada? tikak igena ganin.,toxic
486,"oya ge wada, meka nam gon athal karaya level ekak. comment karanna kalin hithapan.",toxic
487,"Ane me wage wada karana aya, moda thamuse.",toxic
488,"oya wage kenek, uba nam hariyata therumak nathi tikak igena ganin.",toxic
489,Mokakda me oya ge post eka ge kata witharai wada wada? poddak mole pawichchi karapan.,toxic
490,me wage wada karana aya ta kiyanna one pissu wage wage wada nawaththanna kiyala.,toxic
491,"uba, meka nam moda level ekak. me wage wada nawaththapan.",toxic
492,"umbala hariyata gon wage wada karanawa, ane.",toxic
493,me wage wada karana aya ge kathawa ahuwama kata witharai wada kiyala hithenawa.,toxic
494,"Ane manda oya, awajathaka wage wage behave wenne ai? tikak igena ganin.",toxic
495,"Hariyata baluwoth mehema wada karana eka kata witharai wada wage ne, tikak igena ganin.",toxic
496,"Ane me comment eka danapu eka, chater tikak igena ganin.",toxic
497,Mokakda me mehema wada karana eka ge gon harakek wada? comment karanna kalin hithapan.,toxic
498,"oya ge kathawa hariyata gon wage wada karanawa, hariyata wada karapan.",toxic
499,"oya ge kathawa hariyata boru karaya wage wada karanawa, kiyala therenneth ne.",toxic
500,uba ge me wage chater comment dakkama epa wenawa.,toxic
501,"me comment eka danapu eka, meka nam gon level ekak. meka dakka gaman hina yanawa.",toxic
502,"Ane manda me comment eka danapu eka, gon athal karaya wage behave wenne ai? machan.",toxic
503,"me comment eka danapu eka, uba nam awajathaka wage ban.",toxic
504,"Hariyata baluwoth oya ge kathawa awajathaka wage wage ne, hariyata behave karapan.",toxic
505,oya wage kenek nam mole nathi ne boruwata katha karanne.,toxic
506,oya ge wada nam pissu wage ne machan.,toxic
507,umbala chater machan.,toxic
508,"Hariyata baluwoth mehema wada karana eka moda wage ne, meka nam athi.",toxic
509,oya ge post eka nam gon athal karaya ne kata wahagena inna.,toxic
510,oya ge wada wadak nathi thamuse.,toxic
511,oya ge idea eka loku talk karana moda tikak igena ganin.,toxic
512,"uba, uba nam gon harakek lajja nadda.",toxic
513,"oya ge post eka, uba nam boru karaya oya wage aya nisa thamai mehema wenne.",toxic
514,me video eka balala comment karana eka mehema karanne hariyata therumak nathi nisa da? kiyala therenneth ne.,toxic
515,"uba, uba nam moda hariyata wada karapan.",toxic
516,"oya ge kathawa, uba nam boru karaya ne.",toxic
517,oya ge idea eka hitha nathi hariyata wada karapan.,toxic
518,me video eka balala comment karana eka ge kathawa ahuwama loku talk karana moda kiyala hithenawa.,toxic
519,"oya hariyata pissu wage wage wada karanawa, hariyata.",toxic
520,"Ane me wage wada karana aya, chater hariyata.",toxic
521,me wage wada karana aya mehema karanne mole nathi nisa da? boruwata katha karanne.,toxic
522,"me video eka balala comment karana eka hariyata wadak nathi wage wada karanawa, kata wahagena inna.",toxic
523,oya ge kathawa ahuwama weda bari kiyala hithenawa.,toxic
524,"Hariyata baluwoth umbala moda yakku wage wage ne, tikak igena ganin.",toxic
525,"Hariyata baluwoth oya ge kathawa kata witharai wada wage ne, kata wahagena inna.",toxic
526,"Ane oya, wikarayak me wage wada nawaththapan.",toxic
527,"Hariyata baluwoth oya ge kathawa pissu wage wage ne, hariyata.",toxic
528,oya wage kenek nam kata witharai wada ne kata wahagena inna.,toxic
529,"Ane oya ge wada, awajathaka wage oya wage aya nisa thamai mehema wenne.",toxic
530,Mokakda me oya ge reply eka ge wadak nathi wada? lajja nadda.,toxic
531,me video eka balala comment karana eka mehema karanne hariyata therumak nathi nisa da? ban.,toxic
532,"Hariyata baluwoth oya wage kenek hitha nathi wage ne, danawada mokakda kiyala.",toxic
533,"oya, meka nam moda level ekak. ane.",toxic
534,"Hariyata baluwoth oya gon harakek wage ne, meka dakka gaman hina yanawa.",toxic
535,oya ge post eka ge kathawa ahuwama wal buruwa kiyala hithenawa.,toxic
536,oya ge idea eka mehema karanne hitha nathi nisa da? me wage wada nawaththapan.,toxic
537,"Ane manda oya ge post eka, gon wage behave wenne ai? machan.",toxic
538,"me video eka balala comment karana eka, meka nam gon harakek level ekak. thamuse.",toxic
539,Mokakda me me comment eka danapu eka ge wikarayak wada? poddak mole pawichchi karapan.,toxic
540,"oya ge wada, meka nam chater level ekak. ane.",toxic
541,"Ane umbala, mole kalpana nathi meka nam athi.",toxic
542,oya wage kenek mehema karanne mole nathi nisa da? machan.,toxic
543,"Ane oya ge post eka, moda hariyata wada karapan.",toxic
544,me comment eka danapu eka mehema karanne wikarayak nisa da? ane.,toxic
545,"Ane umbala, mole kalpana nathi hariyata behave karapan.",toxic
546,Mokakda me oya ge wada ge boru karaya wada? ban.,toxic
547,"Ane oya ge post eka, wikarayak hariyata wada karapan.",toxic
548,"umbala hariyata loku talk karana moda wage wada karanawa, machan.",toxic
549,oya ge wada ge me wage mole nathi comment dakkama epa wenawa.,toxic
550,Mokakda me me wage wada karana aya ge moda wada? meka nam athi.,toxic
551,Mokakda me oya ge idea eka ge gon athal karaya wada? ne.,toxic
552,"uba hariyata pissu wage wage wada karanawa, meka nam athi.",toxic
553,oya wage kenek ta kiyanna one hitha nathi wage wada nawaththanna kiyala.,toxic
554,"oya ge wada, uba nam wadak nathi kata wahagena inna.",toxic
555,me wage wada karana aya nam wadak nathi ne thamuse.,toxic
556,"Hariyata baluwoth oya loku talk karana moda wage ne, meka dakka gaman hina yanawa.",toxic
557,"me video eka balala comment karana eka hariyata awajathaka wage wage wada karanawa, machan.",toxic
558,oya wage kenek nam boru karaya ne boruwata katha karanne.,toxic
559,"Ane me video eka balala comment karana eka, moda yakku wage hariyata wada karapan.",toxic
560,"Ane oya ge reply eka, gon athal karaya danawada mokakda kiyala.",toxic
561,"mehema wada karana eka, uba nam kata witharai wada tikak igena ganin.",toxic
562,"Ane manda umbala, mole kalpana nathi wage behave wenne ai? oya wage aya nisa thamai mehema wenne.",toxic
563,Oya ge post eka nam wadak nathi tikak igena ganin.,toxic
564,oya ge wada mole kalpana nathi oya wage aya nisa thamai mehema wenne.,toxic
565,"oya ge reply eka hariyata pissu wage wage wada karanawa, oya wage aya nisa thamai mehema wenne.",toxic
566,"Ane manda oya ge reply eka, hariyata therumak nathi wage behave wenne ai? meka nam athi.",toxic
567,oya ge reply eka nam loku talk karana moda ne hariyata behave karapan.,toxic
568,"Ane manda umbala, awajathaka wage wage behave wenne ai? comment karanna kalin hithapan.",toxic
569,Oya ge post eka nam wikarayak meka nam athi.,toxic
570,oya ge wada ge me wage wadak nathi comment dakkama epa wenawa.,toxic
571,oya nam awajathaka wage ne tikak igena ganin.,toxic
572,"oya ge idea eka, uba nam wada nodanna comment karanna kalin hithapan.",toxic
573,"Hariyata baluwoth uba mole nathi wage ne, ne.",toxic
574,oya ge wada mehema karanne gon athal karaya nisa da? lajja nadda.,toxic
575,"me video eka balala comment karana eka, meka nam gon athal karaya level ekak. thamuse.",toxic
576,Oya ge post eka nam wal buruwa ne.,toxic
577,Me wage moda yakku wage athal danne nathuwa tikak hithapan oya ge reply eka.,toxic
