id,SINGLISH,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,avatar_url,original_text,text,original_label,label,clean_text,text_length,word_count,language_type,suspicious_subtitle,removal_reason,normalized_for_dedup,duplicate_flag,label_conflict,manual_review
762,[Unkown] samahara kollekwa magulata gahapu kotasa [Unkown] karapu de,,,,,,,,,,,[Unkown] samahara kollekwa magulata gahapu kotasa [Unkown] karapu de,[Unkown] samahara kollekwa magulata gahapu kotasa [Unkown] karapu de,,,[unkown] samahara kollekwa magulata gahapu kotasa [unkown] karapu de,68,9,Singlish,True,,[unkown] samahara kollekwa magulata gahapu kotasa [unkown] karapu de,False,False,True
763,mama kisima pehedeemakin thorawa eyawa [Unkown] nisa mokakda me kalabala wela thiyenne,,,,,,,,,,,mama kisima pehedeemakin thorawa eyawa [Unkown] nisa mokakda me kalabala wela thiyenne,mama kisima pehedeemakin thorawa eyawa [Unkown] nisa mokakda me kalabala wela thiyenne,,,mama kisima pehedeemakin thorawa eyawa [unkown] nisa mokakda me kalabala wela thiyenne,86,12,Singlish,True,,mama kisima pehedeemakin thorawa eyawa [unkown] nisa mokakda me kalabala wela thiyenne,False,False,True
766,mama thawamath wishwasa karanne ohu [Unkown] payin gesu bawayi,,,,,,,,,,,mama thawamath wishwasa karanne ohu [Unkown] payin gesu bawayi,mama thawamath wishwasa karanne ohu [Unkown] payin gesu bawayi,,,mama thawamath wishwasa karanne ohu [unkown] payin gesu bawayi,62,9,Singlish,True,,mama thawamath wishwasa karanne ohu [unkown] payin gesu bawayi,False,False,True
767,chanda maruthayak netha mama wishwasa karanne pilikul sahagatha [Unkown] yanu boho wita bhawitha karana yedumayi,,,,,,,,,,,chanda maruthayak netha mama wishwasa karanne pilikul sahagatha [Unkown] yanu boho wita bhawitha karana yedumayi,chanda maruthayak netha mama wishwasa karanne pilikul sahagatha [Unkown] yanu boho wita bhawitha karana yedumayi,,,chanda maruthayak netha mama wishwasa karanne pilikul sahagatha [unkown] yanu boho wita bhawitha karana yedumayi,112,15,Singlish,True,,chanda maruthayak netha mama wishwasa karanne pilikul sahagatha [unkown] yanu boho wita bhawitha karana yedumayi,False,False,True
771,thathwaya kumakda mage minisa kemaran mehi biyanka [Unkown] sandaha pradhana jons sitee,,,,,,,,,,,thathwaya kumakda mage minisa kemaran mehi biyanka [Unkown] sandaha pradhana jons sitee,thathwaya kumakda mage minisa kemaran mehi biyanka [Unkown] sandaha pradhana jons sitee,,,thathwaya kumakda mage minisa kemaran mehi biyanka [unkown] sandaha pradhana jons sitee,87,12,Singlish,True,,thathwaya kumakda mage minisa kemaran mehi biyanka [unkown] sandaha pradhana jons sitee,False,False,True
774,[Unkown] kellawa genwa geneemata apata obata udaw kala hekke ethenini,,,,,,,,,,,[Unkown] kellawa genwa geneemata apata obata udaw kala hekke ethenini,[Unkown] kellawa genwa geneemata apata obata udaw kala hekke ethenini,,,[unkown] kellawa genwa geneemata apata obata udaw kala hekke ethenini,69,10,Singlish,True,,[unkown] kellawa genwa geneemata apata obata udaw kala hekke ethenini,False,False,True
779,mata oyawa [Unkown],,,,,,,,,,,mata oyawa [Unkown],mata oyawa [Unkown],,,mata oyawa [unkown],19,3,Singlish,True,,mata oyawa [unkown],False,False,True
783,mama obe [Unkown] dath samanga diwa aharaya ganimin sitiyemi,,,,,,,,,,,mama obe [Unkown] dath samanga diwa aharaya ganimin sitiyemi,mama obe [Unkown] dath samanga diwa aharaya ganimin sitiyemi,,,mama obe [unkown] dath samanga diwa aharaya ganimin sitiyemi,60,9,Singlish,True,,mama obe [unkown] dath samanga diwa aharaya ganimin sitiyemi,False,False,True
785,una sparshaya mata paduyi ewita oba nopemini wasara gena apa katha kala yuththe kumakda [Unkown],,,,,,,,,,,una sparshaya mata paduyi ewita oba nopemini wasara gena apa katha kala yuththe kumakda [Unkown],una sparshaya mata paduyi ewita oba nopemini wasara gena apa katha kala yuththe kumakda [Unkown],,,una sparshaya mata paduyi ewita oba nopemini wasara gena apa katha kala yuththe kumakda [unkown],96,15,Singlish,True,,una sparshaya mata paduyi ewita oba nopemini wasara gena apa katha kala yuththe kumakda [unkown],False,False,True
787,oba sampurnayenma [Unkown] labana sathiye hamuwemu,,,,,,,,,,,oba sampurnayenma [Unkown] labana sathiye hamuwemu,oba sampurnayenma [Unkown] labana sathiye hamuwemu,,,oba sampurnayenma [unkown] labana sathiye hamuwemu,50,6,Singlish,True,,oba sampurnayenma [unkown] labana sathiye hamuwemu,False,False,True
788,[Unkown] udune ada onema kenek andanna,,,,,,,,,,,[Unkown] udune ada onema kenek andanna,[Unkown] udune ada onema kenek andanna,,,[unkown] udune ada onema kenek andanna,38,6,Singlish,True,,[unkown] udune ada onema kenek andanna,False,False,True
790,[Unkown] puluwanda genu oyata [Unkown] [Unkown] karanna kalin pirimiyekuta sendwich ekakwath ganna,,,,,,,,,,,[Unkown] puluwanda genu oyata [Unkown] [Unkown] karanna kalin pirimiyekuta sendwich ekakwath ganna,[Unkown] puluwanda genu oyata [Unkown] [Unkown] karanna kalin pirimiyekuta sendwich ekakwath ganna,,,[unkown] puluwanda genu oyata [unkown] [unkown] karanna kalin pirimiyekuta sendwich ekakwath ganna,98,12,Singlish,True,,[unkown] puluwanda genu oyata [unkown] [unkown] karanna kalin pirimiyekuta sendwich ekakwath ganna,False,False,True
791,[Unkown] oba udaw karanne nehe,,,,,,,,,,,[Unkown] oba udaw karanne nehe,[Unkown] oba udaw karanne nehe,,,[unkown] oba udaw karanne nehe,30,5,Singlish,True,,[unkown] oba udaw karanne nehe,False,False,True
793,honda kalayak gatha karanna petiyo namuth kawuda [Unkown],,,,,,,,,,,honda kalayak gatha karanna petiyo namuth kawuda [Unkown],honda kalayak gatha karanna petiyo namuth kawuda [Unkown],,,honda kalayak gatha karanna petiyo namuth kawuda [unkown],57,8,Singlish,True,,honda kalayak gatha karanna petiyo namuth kawuda [unkown],False,False,True
794,obata kumak nerambeemata awashyada apata jara jarawak ho [Unkown] ruth thibe,,,,,,,,,,,obata kumak nerambeemata awashyada apata jara jarawak ho [Unkown] ruth thibe,obata kumak nerambeemata awashyada apata jara jarawak ho [Unkown] ruth thibe,,,obata kumak nerambeemata awashyada apata jara jarawak ho [unkown] ruth thibe,76,11,Singlish,True,,obata kumak nerambeemata awashyada apata jara jarawak ho [unkown] ruth thibe,False,False,True
795,mokada wune oyage duwala [Unkown] ekata giya,,,,,,,,,,,mokada wune oyage duwala [Unkown] ekata giya,mokada wune oyage duwala [Unkown] ekata giya,,,mokada wune oyage duwala [unkown] ekata giya,44,7,Singlish,True,,mokada wune oyage duwala [unkown] ekata giya,False,False,True
796,oyage duwala [Unkown] ekata giya mata e gena kiyanna deyak thiyenawada,,,,,,,,,,,oyage duwala [Unkown] ekata giya mata e gena kiyanna deyak thiyenawada,oyage duwala [Unkown] ekata giya mata e gena kiyanna deyak thiyenawada,,,oyage duwala [unkown] ekata giya mata e gena kiyanna deyak thiyenawada,70,11,Singlish,True,,oyage duwala [unkown] ekata giya mata e gena kiyanna deyak thiyenawada,False,False,True
800,las [Unkown] walawath beral wala wathura narak wenawa mama kawadawath dekala nehe,,,,,,,,,,,las [Unkown] walawath beral wala wathura narak wenawa mama kawadawath dekala nehe,las [Unkown] walawath beral wala wathura narak wenawa mama kawadawath dekala nehe,,,las [unkown] walawath beral wala wathura narak wenawa mama kawadawath dekala nehe,81,12,Singlish,True,,las [unkown] walawath beral wala wathura narak wenawa mama kawadawath dekala nehe,False,False,True
801,kukul [Unkown] oya monawada ahanne eyawa thani karanna eya kisima haniyak karanne nehe,,,,,,,,,,,kukul [Unkown] oya monawada ahanne eyawa thani karanna eya kisima haniyak karanne nehe,kukul [Unkown] oya monawada ahanne eyawa thani karanna eya kisima haniyak karanne nehe,,,kukul [unkown] oya monawada ahanne eyawa thani karanna eya kisima haniyak karanne nehe,86,13,Singlish,True,,kukul [unkown] oya monawada ahanne eyawa thani karanna eya kisima haniyak karanne nehe,False,False,True
811,obatama deka gatha heki wanu etha monatharam [Unkown] jeewithayak apathe yana akaraya,,,,,,,,,,,obatama deka gatha heki wanu etha monatharam [Unkown] jeewithayak apathe yana akaraya,obatama deka gatha heki wanu etha monatharam [Unkown] jeewithayak apathe yana akaraya,,,obatama deka gatha heki wanu etha monatharam [unkown] jeewithayak apathe yana akaraya,85,12,Singlish,True,,obatama deka gatha heki wanu etha monatharam [unkown] jeewithayak apathe yana akaraya,False,False,True
819,[Unkown] mata oyagen ahanna ona oya samanyayen ahanne nethi deyak,,,,,,,,,,,[Unkown] mata oyagen ahanna ona oya samanyayen ahanne nethi deyak,[Unkown] mata oyagen ahanna ona oya samanyayen ahanne nethi deyak,,,[unkown] mata oyagen ahanna ona oya samanyayen ahanne nethi deyak,65,10,Singlish,True,,[unkown] mata oyagen ahanna ona oya samanyayen ahanne nethi deyak,False,False,True
824,mata samawenna don [Unkown] e thanathuru denatamath aragena thiyenne mama kagenda ahanne,,,,,,,,,,,mata samawenna don [Unkown] e thanathuru denatamath aragena thiyenne mama kagenda ahanne,mata samawenna don [Unkown] e thanathuru denatamath aragena thiyenne mama kagenda ahanne,,,mata samawenna don [unkown] e thanathuru denatamath aragena thiyenne mama kagenda ahanne,88,12,Singlish,True,,mata samawenna don [unkown] e thanathuru denatamath aragena thiyenne mama kagenda ahanne,False,False,True
825,[Unkown] saha [Unkown] kolan [Unkown] mama asami,,,,,,,,,,,[Unkown] saha [Unkown] kolan [Unkown] mama asami,[Unkown] saha [Unkown] kolan [Unkown] mama asami,,,[unkown] saha [unkown] kolan [unkown] mama asami,48,7,Singlish,True,,[unkown] saha [unkown] kolan [unkown] mama asami,False,False,True
826,[Unkown] [Unkown] [Unkown] [Unkown] ow mata mathakayi,,,,,,,,,,,[Unkown] [Unkown] [Unkown] [Unkown] ow mata mathakayi,[Unkown] [Unkown] [Unkown] [Unkown] ow mata mathakayi,,,[unkown] [unkown] [unkown] [unkown] ow mata mathakayi,53,7,Singlish,True,,[unkown] [unkown] [unkown] [unkown] ow mata mathakayi,False,False,True
828,batahira indeeya kodewwe [Unkown] pathweema,,,,,,,,,,,batahira indeeya kodewwe [Unkown] pathweema,batahira indeeya kodewwe [Unkown] pathweema,,,batahira indeeya kodewwe [unkown] pathweema,43,5,Singlish,True,,batahira indeeya kodewwe [unkown] pathweema,False,False,True
833,oba swargaye sitina siyaluma shuddha wu santhuwarayan matha [Unkown] ow ow mama owun siyallanma karanawa,,,,,,,,,,,oba swargaye sitina siyaluma shuddha wu santhuwarayan matha [Unkown] ow ow mama owun siyallanma karanawa,oba swargaye sitina siyaluma shuddha wu santhuwarayan matha [Unkown] ow ow mama owun siyallanma karanawa,,,oba swargaye sitina siyaluma shuddha wu santhuwarayan matha [unkown] ow ow mama owun siyallanma karanawa,104,15,Singlish,True,,oba swargaye sitina siyaluma shuddha wu santhuwarayan matha [unkown] ow ow mama owun siyallanma karanawa,False,False,True
835,pranandu naraka nehe obata denenne kohomada [Unkown],,,,,,,,,,,pranandu naraka nehe obata denenne kohomada [Unkown],pranandu naraka nehe obata denenne kohomada [Unkown],,,pranandu naraka nehe obata denenne kohomada [unkown],52,7,Singlish,True,,pranandu naraka nehe obata denenne kohomada [unkown],False,False,True
843,mama kewal karanne nehe ewita oba [Unkown],,,,,,,,,,,mama kewal karanne nehe ewita oba [Unkown],mama kewal karanne nehe ewita oba [Unkown],,,mama kewal karanne nehe ewita oba [unkown],42,7,Singlish,True,,mama kewal karanne nehe ewita oba [unkown],False,False,True
844,namuth apata [Unkown] aduwak thibe [Unkown],,,,,,,,,,,namuth apata [Unkown] aduwak thibe [Unkown],namuth apata [Unkown] aduwak thibe [Unkown],,,namuth apata [unkown] aduwak thibe [unkown],43,6,Singlish,True,,namuth apata [unkown] aduwak thibe [unkown],False,False,True
846,don [Unkown] denatamath [Unkown] mage hithawath don [Unkown] gud apatath winisuruwan awashyayi misa horu netha,,,,,,,,,,,don [Unkown] denatamath [Unkown] mage hithawath don [Unkown] gud apatath winisuruwan awashyayi misa horu netha,don [Unkown] denatamath [Unkown] mage hithawath don [Unkown] gud apatath winisuruwan awashyayi misa horu netha,,,don [unkown] denatamath [unkown] mage hithawath don [unkown] gud apatath winisuruwan awashyayi misa horu netha,110,15,Singlish,True,,don [unkown] denatamath [unkown] mage hithawath don [unkown] gud apatath winisuruwan awashyayi misa horu netha,False,False,True
854,eya dupathak durin pihiti gothrayak yanu kumakda [Unkown],,,,,,,,,,,eya dupathak durin pihiti gothrayak yanu kumakda [Unkown],eya dupathak durin pihiti gothrayak yanu kumakda [Unkown],,,eya dupathak durin pihiti gothrayak yanu kumakda [unkown],57,8,Singlish,True,,eya dupathak durin pihiti gothrayak yanu kumakda [unkown],False,False,True
863,api ohuge janathawa samanga weda karannemu apata samaya awashyayi pradhaniyata [Unkown] ohugen wimasanna,,,,,,,,,,,api ohuge janathawa samanga weda karannemu apata samaya awashyayi pradhaniyata [Unkown] ohugen wimasanna,api ohuge janathawa samanga weda karannemu apata samaya awashyayi pradhaniyata [Unkown] ohugen wimasanna,,,api ohuge janathawa samanga weda karannemu apata samaya awashyayi pradhaniyata [unkown] ohugen wimasanna,104,13,Singlish,True,,api ohuge janathawa samanga weda karannemu apata samaya awashyayi pradhaniyata [unkown] ohugen wimasanna,False,False,True
874,[Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] ge gananaya kireem yudewweki,,,,,,,,,,,[Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] ge gananaya kireem yudewweki,[Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] ge gananaya kireem yudewweki,,,[unkown] [unkown] [unkown] [unkown] [unkown] [unkown] ge gananaya kireem yudewweki,82,10,Singlish,True,,[unkown] [unkown] [unkown] [unkown] [unkown] [unkown] ge gananaya kireem yudewweki,False,False,True
875,[Unkown] yudewweki [Unkown] esemaya,,,,,,,,,,,[Unkown] yudewweki [Unkown] esemaya,[Unkown] yudewweki [Unkown] esemaya,,,[unkown] yudewweki [unkown] esemaya,35,4,Singlish,True,,[unkown] yudewweki [unkown] esemaya,False,False,True
877,mama e [Unkown] piya [Unkown] sihipath kireemata uthsaha karami,,,,,,,,,,,mama e [Unkown] piya [Unkown] sihipath kireemata uthsaha karami,mama e [Unkown] piya [Unkown] sihipath kireemata uthsaha karami,,,mama e [unkown] piya [unkown] sihipath kireemata uthsaha karami,63,9,Singlish,True,,mama e [unkown] piya [unkown] sihipath kireemata uthsaha karami,False,False,True
878,piya [Unkown] ashawa yanu kenekuta palanaya kala noheki deyaki,,,,,,,,,,,piya [Unkown] ashawa yanu kenekuta palanaya kala noheki deyaki,piya [Unkown] ashawa yanu kenekuta palanaya kala noheki deyaki,,,piya [unkown] ashawa yanu kenekuta palanaya kala noheki deyaki,62,9,Singlish,True,,piya [unkown] ashawa yanu kenekuta palanaya kala noheki deyaki,False,False,True
886,[Unkown] [Unkown] saha [Unkown] saha [Unkown] [Unkown] mata samawa denna mama paw kala nisa,,,,,,,,,,,[Unkown] [Unkown] saha [Unkown] saha [Unkown] [Unkown] mata samawa denna mama paw kala nisa,[Unkown] [Unkown] saha [Unkown] saha [Unkown] [Unkown] mata samawa denna mama paw kala nisa,,,[unkown] [unkown] saha [unkown] saha [unkown] [unkown] mata samawa denna mama paw kala nisa,91,14,Singlish,True,,[unkown] [unkown] saha [unkown] saha [unkown] [unkown] mata samawa denna mama paw kala nisa,False,False,True
899,grenada gena adata kalin monawada kiwwe eya [Unkown] kiyala,,,,,,,,,,,grenada gena adata kalin monawada kiwwe eya [Unkown] kiyala,grenada gena adata kalin monawada kiwwe eya [Unkown] kiyala,,,grenada gena adata kalin monawada kiwwe eya [unkown] kiyala,59,9,Singlish,True,,grenada gena adata kalin monawada kiwwe eya [unkown] kiyala,False,False,True
911,oba wisi ata kiyawanne kumakda [Unkown],,,,,,,,,,,oba wisi ata kiyawanne kumakda [Unkown],oba wisi ata kiyawanne kumakda [Unkown],,,oba wisi ata kiyawanne kumakda [unkown],39,6,Singlish,True,,oba wisi ata kiyawanne kumakda [unkown],False,False,True
912,eya monawada karanne [Unkown] ekak andinawa eya kiyanawa api inne [Unkown] ekaka kiyala,,,,,,,,,,,eya monawada karanne [Unkown] ekak andinawa eya kiyanawa api inne [Unkown] ekaka kiyala,eya monawada karanne [Unkown] ekak andinawa eya kiyanawa api inne [Unkown] ekaka kiyala,,,eya monawada karanne [unkown] ekak andinawa eya kiyanawa api inne [unkown] ekaka kiyala,87,13,Singlish,True,,eya monawada karanne [unkown] ekak andinawa eya kiyanawa api inne [unkown] ekaka kiyala,False,False,True
913,ohu [Unkown] ekak andinawa kiyanawa api inne [Unkown] ekaka apita wenna behe kiyala,,,,,,,,,,,ohu [Unkown] ekak andinawa kiyanawa api inne [Unkown] ekaka apita wenna behe kiyala,ohu [Unkown] ekak andinawa kiyanawa api inne [Unkown] ekaka apita wenna behe kiyala,,,ohu [unkown] ekak andinawa kiyanawa api inne [unkown] ekaka apita wenna behe kiyala,83,13,Singlish,True,,ohu [unkown] ekak andinawa kiyanawa api inne [unkown] ekaka apita wenna behe kiyala,False,False,True
914,mata me minisa wahama hamuwiya hekke kotheninda [Unkown],,,,,,,,,,,mata me minisa wahama hamuwiya hekke kotheninda [Unkown],mata me minisa wahama hamuwiya hekke kotheninda [Unkown],,,mata me minisa wahama hamuwiya hekke kotheninda [unkown],56,8,Singlish,True,,mata me minisa wahama hamuwiya hekke kotheninda [unkown],False,False,True
915,oba boru kiwwa oba wancha kala api dina hayakata pera leega [Unkown] pasu kala ow,,,,,,,,,,,oba boru kiwwa oba wancha kala api dina hayakata pera leega [Unkown] pasu kala ow,oba boru kiwwa oba wancha kala api dina hayakata pera leega [Unkown] pasu kala ow,,,oba boru kiwwa oba wancha kala api dina hayakata pera leega [unkown] pasu kala ow,81,15,Singlish,True,,oba boru kiwwa oba wancha kala api dina hayakata pera leega [unkown] pasu kala ow,False,False,True
925,oba le [Unkown] [Unkown] apata den kala hekke e gena sitha idiriyata yamayi,,,,,,,,,,,oba le [Unkown] [Unkown] apata den kala hekke e gena sitha idiriyata yamayi,oba le [Unkown] [Unkown] apata den kala hekke e gena sitha idiriyata yamayi,,,oba le [unkown] [unkown] apata den kala hekke e gena sitha idiriyata yamayi,75,13,Singlish,True,,oba le [unkown] [unkown] apata den kala hekke e gena sitha idiriyata yamayi,False,False,True
926,[Unkown] [Unkown] apata den kala hekke oba owunta eya pawasana bawa sitha idiriyata yamayi,,,,,,,,,,,[Unkown] [Unkown] apata den kala hekke oba owunta eya pawasana bawa sitha idiriyata yamayi,[Unkown] [Unkown] apata den kala hekke oba owunta eya pawasana bawa sitha idiriyata yamayi,,,[unkown] [unkown] apata den kala hekke oba owunta eya pawasana bawa sitha idiriyata yamayi,90,14,Singlish,True,,[unkown] [unkown] apata den kala hekke oba owunta eya pawasana bawa sitha idiriyata yamayi,False,False,True
934,mama dannawa ohuge noselakilimathkama mama noiwasiya yuththe eyi [Unkown],,,,,,,,,,,mama dannawa ohuge noselakilimathkama mama noiwasiya yuththe eyi [Unkown],mama dannawa ohuge noselakilimathkama mama noiwasiya yuththe eyi [Unkown],,,mama dannawa ohuge noselakilimathkama mama noiwasiya yuththe eyi [unkown],73,9,Singlish,True,,mama dannawa ohuge noselakilimathkama mama noiwasiya yuththe eyi [unkown],False,False,True
